material_id,project_id,project_budget,transaction_id,transaction_date,quantity,transport_mode,distance_covered,CO2_emission,project_name,project_start_date,project_end_date,project_location,supplier_id,material_name,material_category,supplier_name,supplier_location,supplier_rating
295,42,76142.59103470482,9837,2022-09-10,46,Drone,116.0077437177101,1367.464138723833,Project_42,2023-06-30,2023-12-30,City_A,10,Material_295,Structural,Supplier_10,City_F,3.0
804,83,145039.18208198238,9838,2022-09-10,37,Truck,448.3729553305893,1747.5208114827597,Project_83,2026-11-30,2027-05-30,City_D,2,Material_804,Binder,Supplier_2,City_E,5.0
76,78,481627.99238815747,9839,2022-09-10,40,Truck,441.29151963091925,6407.43501612449,Project_78,2026-06-30,2026-12-30,City_D,1,Material_76,Insulation,Supplier_1,City_E,2.0
741,35,425806.94611365424,9840,2022-09-10,80,Truck,166.20681519863123,4684.497580879037,Project_35,2022-11-30,2023-05-30,City_D,3,Material_741,Structural,Supplier_3,City_G,5.0
401,55,417126.2859611962,9841,2022-09-11,81,Truck,245.1345872522219,7506.108136618663,Project_55,2024-07-31,2025-01-31,City_C,3,Material_401,Binder,Supplier_3,City_G,5.0
613,79,367135.64677576104,9842,2022-09-11,63,Truck,428.2310787715493,9761.471091149659,Project_79,2026-07-31,2027-01-31,City_D,10,Material_613,Insulation,Supplier_10,City_F,3.0
850,8,171342.0480332275,9843,2022-09-11,85,Drone,468.2835906610363,3998.6826193255106,Project_8,2020-08-31,2021-02-28,City_B,7,Material_850,Binder,Supplier_7,City_G,4.0
718,6,123766.42539278559,9844,2022-09-11,35,Truck,360.119702143875,3964.7219292266336,Project_6,2020-06-30,2020-12-30,City_D,8,Material_718,Binder,Supplier_8,City_E,4.0
381,27,270037.4610087137,9845,2022-09-11,1,Rail,210.90467095465746,99.37055631599989,Project_27,2022-03-31,2022-09-30,City_C,5,Material_381,Structural,Supplier_5,City_F,4.0
520,71,268953.9219634791,9846,2022-09-11,34,Rail,166.55574229752932,2628.964617002681,Project_71,2025-11-30,2026-05-30,City_A,2,Material_520,Insulation,Supplier_2,City_E,5.0
323,12,53805.64013990858,9847,2022-09-11,20,Truck,20.81281407591009,93.22152610775905,Project_12,2020-12-31,2021-06-30,City_A,10,Material_323,Binder,Supplier_10,City_F,3.0
384,54,171168.1513276329,9848,2022-09-11,78,Rail,266.03843004651543,6636.647729015222,Project_54,2024-06-30,2024-12-30,City_D,9,Material_384,Insulation,Supplier_9,City_G,5.0
734,61,53928.488449120356,9849,2022-09-11,61,Truck,375.90764314368664,6119.22622847877,Project_61,2025-01-31,2025-07-31,City_A,6,Material_734,Insulation,Supplier_6,City_E,1.0
758,73,396454.77809268725,9850,2022-09-11,55,Rail,219.2042564034639,4686.191718232731,Project_73,2026-01-31,2026-07-31,City_C,6,Material_758,Structural,Supplier_6,City_E,1.0
788,33,211110.98807980525,9851,2022-09-12,85,Rail,475.16642611620426,15156.050919112666,Project_33,2022-09-30,2023-03-30,City_C,2,Material_788,Structural,Supplier_2,City_E,5.0
36,36,211495.2867043449,9852,2022-09-12,17,Truck,182.57927392928366,1239.835595792382,Project_36,2022-12-31,2023-06-30,City_C,10,Material_36,Binder,Supplier_10,City_F,3.0
996,48,397782.0284033645,9853,2022-09-12,79,Rail,420.3595295436238,6546.123037674447,project_48,2023-12-31,2024-06-30,City_A,3,Material_996,Binder,Supplier_3,City_G,5.0
372,46,285099.4498207758,9854,2022-09-12,1,Rail,483.1051107853516,58.84194625936077,Project_46,2023-10-31,2024-04-30,City_A,10,Material_372,Structural,Supplier_10,City_F,3.0
330,59,919743.8851142318,9855,2022-09-12,28,Drone,17.73359191580303,178.98849399138962,Project_59,2024-11-30,2025-05-30,City_D,10,Material_330,Insulation,Supplier_10,City_F,3.0
643,93,155402.0197601285,9856,2022-09-12,15,Truck,266.75006573668037,193.94238181365978,Project_93,2027-09-30,2028-03-30,City_B,8,Material_643,Insulation,Supplier_8,City_E,4.0
48,78,481627.99238815747,9857,2022-09-12,26,Truck,230.61798896963177,2567.7623927237296,Project_78,2026-06-30,2026-12-30,City_D,10,Material_48,Insulation,Supplier_10,City_F,3.0
687,86,367159.9689487641,9858,2022-09-12,48,Rail,417.47841462480903,6013.059448181185,Project_86,2027-02-28,2027-08-28,City_A,3,Material_687,Binder,Supplier_3,City_G,5.0
74,92,351030.2077319368,9859,2022-09-12,45,Rail,79.19358858248778,830.7840136736661,Project_92,2027-08-31,2028-02-29,City_B,8,Material_74,Structural,Supplier_8,City_E,4.0
416,24,472658.090580287,9860,2022-09-12,20,Drone,125.92957208076542,399.8337444009946,Project_24,2021-12-31,2022-06-30,City_B,4,Material_416,Insulation,Supplier_4,City_G,1.0
893,22,270037.4610087137,9861,2022-09-13,31,Truck,323.0687942128974,1068.6029017724186,Project_22,2021-10-31,2022-04-30,City_C,5,Material_893,Binder,Supplier_5,City_F,4.0
381,38,89532.73431129847,9862,13/09/2022,17,Drone,224.06622777076745,1007.3020119353098,Project_38,2023-02-28,2023-08-28,City_C,5,Material_381,Structural,Supplier_5,City_F,4.0
290,39,126721.502362334,9863,2022-09-13,98,Drone,445.4623663425477,15762.585392092169,Project_39,2023-03-31,2023-09-30,City_C,1,Material_290,Binder,Supplier_1,City_E,2.0
563,5,109416.96149962294,9864,13/09/2022,40,Truck,356.5227884502989,4284.589194916618,Project_5,2020-05-31,2020-11-30,City_A,8,Material_563,Binder,Supplier_8,City_E,4.0
468,61,53928.488449120356,9865,2022-09-13,68,Drone,76.03113629503311,1670.2623795460304,Project_61,2025-01-31,2025-07-31,City_A,4,Material_468,Binder,Supplier_4,City_G,1.0
948,29,270037.4610087137,9866,2022-09-13,44,Truck,210.88771622655793,1080.8995724816086,Project_29,2022-05-31,2022-11-30,City_C,5,Material_948,Structural,Supplier_5,City_F,4.0
778,62,96226.48180300942,9867,2022-09-13,15,Truck,102.01666537479507,382.1048637783727,Project_62,2025-02-28,2025-08-28,City_A,2,Material_778,Insulation,Supplier_2,City_E,5.0
104,71,268953.9219634791,9868,13/09/2022,41,Truck,172.13272133817762,2525.237839872041,Project_71,2025-11-30,2026-05-30,City_A,5,Material_104,Insulation,Supplier_5,City_F,4.0
595,10,438254.9508369453,9869,2022-09-13,32,Rail,289.7566107732695,2088.932987527293,Project_10,2020-10-31,2021-04-30,City_A,10,Material_595,Binder,Supplier_10,City_F,3.0
428,81,82501.87961088613,9870,2022-09-13,17,Drone,11.993547504262473,75.01175374590714,project_81,2026-09-30,2027-03-30,City_A,7,Material_428,Structural,Supplier_7,City_G,4.0
738,72,310976.3635924036,9871,2022-09-14,9,Rail,311.30154606371667,479.55698580840266,Project_72,2025-12-31,2026-06-30,City_D,7,Material_738,Structural,Supplier_7,City_G,4.0
436,95,151789.00199570245,9872,2022-09-14,73,Drone,406.8339499134652,14535.968809426113,Project_95,2027-11-30,2028-05-30,City_D,1,Material_436,Insulation,Supplier_1,City_E,2.0
306,75,299196.9755300338,9873,2022-09-14,15,Rail,266.75006573668037,565.2539965068596,Project_75,2026-03-31,2026-09-30,City_D,6,Material_306,Structural,Supplier_6,City_E,1.0
571,76,361226.65049511276,9874,2022-09-14,88,Truck,431.5728808460559,18435.58499651674,project_76,2026-04-30,2026-10-30,City_C,1,Material_571,Insulation,Supplier_1,City_E,2.0
1000,61,53928.488449120356,9875,2022-09-14,96,Drone,266.75006573668037,3674.8065538463916,Project_61,2025-01-31,2025-07-31,City_A,3,Material_1000,Structural,Supplier_3,City_G,5.0
584,54,171168.1513276329,9876,2022-09-14,32,Drone,411.9172155572422,3378.2936853444608,Project_54,2024-06-30,2024-12-30,City_D,1,Material_584,Binder,Supplier_1,City_E,2.0
656,80,461622.9687415777,9877,2022-09-14,88,Truck,437.2801287902704,12116.887977723469,Project_80,2026-08-31,2027-02-28,City_D,3,Material_656,Binder,Supplier_3,City_G,5.0
653,58,227993.9347634459,9878,2022-09-14,25,Rail,293.3951930520261,2581.4247725914383,project_58,2024-10-31,2025-04-30,City_D,3,Material_653,Insulation,Supplier_3,City_G,5.0
894,82,233331.71969618674,9879,2022-09-14,91,Rail,153.31662480155404,3661.793980734151,project_82,2026-10-31,2027-04-30,City_D,4,Material_894,Structural,Supplier_4,City_G,1.0
965,46,285099.4498207758,9880,2022-09-14,44,Truck,266.75006573668037,2436.070151696367,Project_46,2023-10-31,2024-04-30,City_A,8,Material_965,Structural,Supplier_8,City_E,4.0
926,8,171342.0480332275,9881,2022-09-15,24,Rail,467.12617905573904,1298.832432323149,Project_8,2020-08-31,2021-02-28,City_B,2,Material_926,Binder,Supplier_2,City_E,5.0
773,67,217953.31791087778,9882,2022-09-15,83,Rail,13.919271274432903,569.6162990690807,Project_67,2025-07-31,2026-01-31,City_B,6,Material_773,Binder,Supplier_6,City_E,1.0
376,85,68310.17177779334,9883,2022-09-15,82,Rail,84.66213870007779,1695.4689934881924,Project_85,2027-01-31,2027-07-31,City_A,1,Material_376,Binder,Supplier_1,City_E,2.0
319,13,77522.87076632929,9884,2022-09-15,12,Truck,708.29980523958,295.833167718416,Project_13,2021-01-31,2021-07-31,City_D,3,Material_319,Binder,Supplier_3,City_G,5.0
583,71,268953.9219634791,9885,2022-09-15,71,Truck,288.2963357679276,8603.918897694266,Project_71,2025-11-30,2026-05-30,City_A,7,Material_583,Binder,Supplier_7,City_G,4.0
621,64,210980.2417194673,9886,2022-09-15,37,Drone,72.5116352213715,2677.8490194696,Project_64,2025-04-30,2025-10-30,City_D,1,Material_621,Structural,Supplier_1,City_E,2.0
97,56,242151.7266123623,9887,2022-09-15,57,Truck,329.6087065735362,8160.810419326543,Project_56,2024-08-31,2025-02-28,City_B,3,Material_97,Binder,Supplier_3,City_G,5.0
947,73,396454.77809268725,9888,2022-09-15,61,Truck,311.7322408112835,5454.726481061687,Project_73,2026-01-31,2026-07-31,City_C,10,Material_947,Binder,Supplier_10,City_F,3.0
7,11,398383.125959501,9889,2022-09-15,28,Rail,266.75006573668037,295.32829810173956,Project_11,2020-11-30,2021-05-30,City_D,8,Material_7,Insulation,Supplier_8,City_E,4.0
257,21,477330.86004851165,9890,2022-09-15,98,Drone,178.67281986234215,4295.673671240305,project_21,2021-09-30,2022-03-30,City_D,7,Material_257,Insulation,Supplier_7,City_G,4.0
115,41,350930.0527123332,9891,2022-09-16,12,Truck,400.73354611259225,2015.012338992684,Project_41,2023-05-31,2023-11-30,City_A,8,Material_115,Binder,Supplier_8,City_E,4.0
93,1,378840.8485445615,9892,16/09/2022,35,Truck,246.18471822235935,2948.5293167409836,Project_1,2020-01-31,2020-07-31,City_D,7,Material_93,Binder,Supplier_7,City_G,4.0
496,20,288014.4012885507,9893,2022-09-16,65,Rail,320.52318494582653,4278.985052901295,Project_20,2021-08-31,2022-02-28,City_D,6,Material_496,Insulation,Supplier_6,City_E,1.0
737,64,210980.2417194673,9894,16/09/2022,10,Truck,16.69833599035907,34.772463293386934,Project_64,2025-04-30,2025-10-30,City_D,4,Material_737,Binder,Supplier_4,City_G,1.0
667,21,477330.86004851165,9895,2022-09-16,97,Rail,280.7890539707762,9460.624523710836,project_21,2021-09-30,2022-03-30,City_D,10,Material_667,Binder,Supplier_10,City_F,3.0
525,86,367159.9689487641,9896,2022-09-16,5,Truck,380.1048171330175,363.0536019591331,Project_86,2027-02-28,2027-08-28,City_A,2,Material_525,Structural,Supplier_2,City_E,5.0
221,45,119637.7663709079,9897,2022-09-16,1,Drone,266.75006573668037,50.67846195344542,Project_45,2023-09-30,2024-03-30,City_B,4,Material_221,Insulation,Supplier_4,City_G,1.0
627,48,397782.0284033645,9898,2022-09-16,50,Rail,390.8340449418676,5276.573809664874,project_48,2023-12-31,2024-06-30,City_A,6,Material_627,Binder,Supplier_6,City_E,1.0
725,18,486088.5693732426,9899,2022-09-16,7,Truck,330.86568054532347,250.52083032782025,Project_18,2021-06-30,2021-12-30,City_B,3,Material_725,Structural,Supplier_3,City_G,5.0
637,76,361226.65049511276,9900,16/09/2022,5,Rail,288.21300330045057,681.495690019327,project_76,2026-04-30,2026-10-30,City_C,5,Material_637,Structural,Supplier_5,City_F,4.0
151,95,151789.00199570245,9901,2022-09-17,54,Drone,330.6448644811287,4076.0086345868876,Project_95,2027-11-30,2028-05-30,City_D,6,Material_151,Insulation,Supplier_6,City_E,1.0
47,57,186518.78932132584,9902,2022-09-17,48,Truck,469.02602003018217,5596.168073765755,Project_57,2024-09-30,2025-03-30,City_D,3,Material_47,Structural,Supplier_3,City_G,5.0
586,81,82501.87961088613,9903,2022-09-17,29,Rail,286.23413282055145,3172.4606031297494,project_81,2026-09-30,2027-03-30,City_A,8,Material_586,Insulation,Supplier_8,City_E,4.0
608,35,425806.94611365424,9904,2022-09-17,7,Truck,355.0520705352118,349.11871243333536,Project_35,2022-11-30,2023-05-30,City_D,2,Material_608,Binder,Supplier_2,City_E,5.0
771,12,53805.64013990858,9905,2022-09-17,27,Truck,121.03289751487057,1426.2349271815908,Project_12,2020-12-31,2021-06-30,City_A,7,Material_771,Insulation,Supplier_7,City_G,4.0
644,56,242151.7266123623,9906,2022-09-17,66,Drone,453.64427013979554,6708.523074441243,Project_56,2024-08-31,2025-02-28,City_B,2,Material_644,Structural,Supplier_2,City_E,5.0
306,10,438254.9508369453,9907,2022-09-17,67,Truck,117.02574290095993,3647.542308660589,Project_10,2020-10-31,2021-04-30,City_A,6,Material_306,Structural,Supplier_6,City_E,1.0
796,87,129283.67943618153,9908,2022-09-17,87,Drone,108.71610452474671,1758.8252851604825,Project_87,2027-03-31,2027-09-30,City_A,7,Material_796,Structural,Supplier_7,City_G,4.0
150,63,453364.82315097307,9909,2022-09-17,65,Drone,76.61585664280425,702.0831372679145,Project_63,2025-03-31,2025-09-30,City_B,6,Material_150,Insulation,Supplier_6,City_E,1.0
566,93,155402.0197601285,9910,2022-09-17,50,Truck,193.15750686453933,3785.5726064257146,Project_93,2027-09-30,2028-03-30,City_B,5,Material_566,Binder,Supplier_5,City_F,4.0
245,59,919743.8851142318,9911,2022-09-18,2,Drone,253.8885244239945,59.15803949984412,Project_59,2024-11-30,2025-05-30,City_D,10,Material_245,Insulation,Supplier_10,City_F,3.0
998,90,270037.4610087137,9912,2022-09-18,51,Drone,36.02826710699003,771.6145936548049,Project_90,2027-06-30,2027-12-30,City_D,4,Material_998,Insulation,Supplier_4,City_G,1.0
83,97,472205.175323829,9913,2022-09-18,69,Rail,187.99196595985882,6423.702576952789,Project_97,2028-01-31,2028-07-31,City_D,4,Material_83,Binder,Supplier_4,City_G,1.0
820,80,461622.9687415777,9914,2022-09-18,7,Truck,53.10490286843055,104.07963841678813,Project_80,2026-08-31,2027-02-28,City_D,2,Material_820,Insulation,Supplier_2,City_E,5.0
584,52,152404.84224091633,9915,2022-09-18,67,Drone,56.009637023391825,622.0230955852234,Project_52,2024-04-30,2024-10-30,City_A,1,Material_584,Binder,Supplier_1,City_E,2.0
429,63,453364.82315097307,9916,2022-09-18,56,Truck,343.5047212383096,3758.5726314934477,Project_63,2025-03-31,2025-09-30,City_B,8,Material_429,Structural,Supplier_8,City_E,4.0
62,52,152404.84224091633,9917,2022-09-18,9,Drone,266.75006573668037,378.09458894878145,Project_52,2024-04-30,2024-10-30,City_A,2,Material_62,Structural,Supplier_2,City_E,5.0
750,26,350972.87250600185,9918,2022-09-18,39,Drone,59.62793349256411,671.0952590841738,Project_26,2022-02-28,2022-08-28,City_C,10,Material_750,Insulation,Supplier_10,City_F,3.0
4,51,435050.4278502507,9919,2022-09-18,16,Truck,82.02533723304278,385.4306433107217,Project_51,2024-03-31,2024-09-30,City_B,3,Material_4,Structural,Supplier_3,City_G,5.0
355,17,309900.67695988156,9920,2022-09-18,49,Drone,265.47532258858155,4883.423499997261,Project_17,2021-05-31,2021-11-30,City_C,4,Material_355,Binder,Supplier_4,City_G,1.0
199,32,248950.37356851666,9921,2022-09-19,94,Rail,427.48823870100233,2677.8490194696,Project_32,2022-08-31,2023-02-28,City_D,1,Material_199,Structural,Supplier_1,City_E,2.0
44,70,403635.9796424347,9922,2022-09-19,71,Rail,192.85597924842813,4596.6533023473585,Project_70,2025-10-31,2026-04-30,City_D,9,Material_44,Binder,Supplier_9,City_G,5.0
321,12,53805.64013990858,9923,2022-09-19,23,Truck,60.563290250917206,679.6276843133583,Project_12,2020-12-31,2021-06-30,City_A,6,Material_321,Binder,Supplier_6,City_E,1.0
140,88,109869.87971519976,9924,2022-09-19,28,Truck,263.22960145858497,2821.804864807626,Project_88,2027-04-30,2027-10-30,City_A,7,Material_140,Structural,Supplier_7,City_G,4.0
940,70,403635.9796424347,9925,2022-09-19,70,Drone,134.2616279031053,1100.754782992504,Project_70,2025-10-31,2026-04-30,City_D,6,Material_940,Binder,Supplier_6,City_E,1.0
59,19,255528.09819480203,9926,2022-09-19,59,Truck,267.2427806021525,5784.776048856638,Project_19,2021-07-31,2022-01-31,City_B,1,Material_59,Binder,Supplier_1,City_E,2.0
533,70,403635.9796424347,9927,2022-09-19,37,Rail,435.94723363766343,5839.511800844676,Project_70,2025-10-31,2026-04-30,City_D,3,Material_533,Insulation,Supplier_3,City_G,5.0
133,70,403635.9796424347,9928,2022-09-19,37,Rail,80.33008814226723,940.3889033850468,Project_70,2025-10-31,2026-04-30,City_D,9,Material_133,Structural,Supplier_9,City_G,5.0
221,68,214864.93793364422,9929,2022-09-19,49,Truck,53.25387482712742,1273.0362689929393,project_68,2025-08-31,2026-02-28,City_A,4,Material_221,Insulation,Supplier_4,City_G,1.0
534,100,1950581.5483643755,9930,2022-09-19,49,Truck,301.2474466145947,7007.765585534917,Project_100,2028-04-30,2028-10-30,City_D,2,Material_534,Binder,Supplier_2,City_E,5.0
920,60,364896.9530478012,9931,2022-09-20,68,Truck,366.3333686402652,6517.888881751281,Project_60,2024-12-31,2025-06-30,City_C,8,Material_920,Structural,Supplier_8,City_E,4.0
867,6,123766.42539278559,9932,20/09/2022,81,Truck,1117.9023045490674,2927.857585811387,Project_6,2020-06-30,2020-12-30,City_D,6,Material_867,Insulation,Supplier_6,City_E,1.0
923,40,229205.31997844914,9933,2022-09-20,87,Drone,172.60329914646343,2976.9803183240183,Project_40,2023-04-30,2023-10-30,City_A,1,Material_923,Binder,Supplier_1,City_E,2.0
986,2,413286.555898641,9934,2022-09-20,96,Drone,130.23912961587482,4571.480728024174,Project_2,2020-02-29,2020-08-29,City_A,1,Material_986,Structural,Supplier_1,City_E,2.0
9,12,53805.64013990858,9935,2022-09-20,78,Drone,134.61431025285265,3324.418873140784,Project_12,2020-12-31,2021-06-30,City_A,10,Material_9,Binder,Supplier_10,City_F,3.0
916,56,242151.7266123623,9936,20/09/2022,32,Rail,200.89985863195545,1918.2247932981493,Project_56,2024-08-31,2025-02-28,City_B,6,Material_916,Insulation,Supplier_6,City_E,1.0
479,44,232917.60883951094,9937,2022-09-20,33,Truck,31.316640912727046,154.94531432127,Project_44,2023-08-31,2024-02-29,City_C,2,Material_479,Insulation,Supplier_2,City_E,5.0
72,9,124347.88119903025,9938,2022-09-20,29,Truck,198.81758487870835,950.237029114906,Project_9,2020-09-30,2021-03-30,City_D,4,Material_72,Insulation,Supplier_4,City_G,1.0
726,96,476895.4850634374,9939,2022-09-20,57,Rail,466.97301765812153,8225.092548029857,Project_96,2027-12-31,2028-06-30,City_D,6,Material_726,Structural,Supplier_6,City_E,1.0
822,74,357523.35415044805,9940,2022-09-20,8,Drone,121.96979969538133,265.0162506095668,Project_74,2026-02-28,2026-08-28,City_B,5,Material_822,Structural,Supplier_5,City_F,4.0
287,90,270037.4610087137,9941,2022-09-21,5,Rail,199.3979850819507,450.1429349974675,Project_90,2027-06-30,2027-12-30,City_D,10,Material_287,Binder,Supplier_10,City_F,3.0
658,62,96226.48180300942,9942,2022-09-21,58,Drone,275.6460431729806,2259.441788768267,Project_62,2025-02-28,2025-08-28,City_A,1,Material_658,Structural,Supplier_1,City_E,2.0
23,61,53928.488449120356,9943,2022-09-21,20,Truck,245.53484768438045,973.998147304237,Project_61,2025-01-31,2025-07-31,City_A,9,Material_23,Binder,Supplier_9,City_G,5.0
165,52,152404.84224091633,9944,2022-09-21,52,Truck,294.4905867926457,5459.795779521271,Project_52,2024-04-30,2024-10-30,City_A,8,Material_165,Binder,Supplier_8,City_E,4.0
983,30,66478.82415284181,9945,2022-09-21,62,Drone,374.3315546707026,2394.3611564059574,project_30,2022-06-30,2022-12-30,City_B,9,Material_983,Structural,Supplier_9,City_G,5.0
752,35,425806.94611365424,9946,2022-09-21,35,Drone,416.82266596837553,4332.847579413379,Project_35,2022-11-30,2023-05-30,City_D,5,Material_752,Structural,Supplier_5,City_F,4.0
468,26,350972.87250600185,9947,2022-09-21,91,Truck,266.75006573668037,4832.747630010906,Project_26,2022-02-28,2022-08-28,City_C,4,Material_468,Binder,Supplier_4,City_G,1.0
8,72,310976.3635924036,9948,2022-09-21,83,Rail,37.347133751516424,833.8058545837554,Project_72,2025-12-31,2026-06-30,City_D,7,Material_8,Binder,Supplier_7,City_G,4.0
27,25,239766.68136443177,9949,2022-09-21,22,Truck,353.13581229510885,2800.0736026763507,Project_25,2022-01-31,2022-07-31,City_C,2,Material_27,Structural,Supplier_2,City_E,5.0
4,44,232917.60883951094,9950,2022-09-21,48,Rail,266.75006573668037,8690.636491083791,Project_44,2023-08-31,2024-02-29,City_C,3,Material_4,Structural,Supplier_3,City_G,5.0
927,73,396454.77809268725,9951,2022-09-22,30,Rail,290.1555489497944,4323.804113811241,Project_73,2026-01-31,2026-07-31,City_C,7,Material_927,Binder,Supplier_7,City_G,4.0
769,25,239766.68136443177,9952,2022-09-22,98,Rail,366.21029071450914,11785.909433839588,Project_25,2022-01-31,2022-07-31,City_C,3,Material_769,Binder,Supplier_3,City_G,5.0
207,23,100582.77823091074,9953,2022-09-22,61,Drone,205.63528676572017,5050.072539896094,project_23,2021-11-30,2022-05-30,City_A,5,Material_207,Insulation,Supplier_5,City_F,4.0
828,59,919743.8851142318,9954,2022-09-22,77,Truck,417.2323578859126,12024.389805610208,Project_59,2024-11-30,2025-05-30,City_D,2,Material_828,Structural,Supplier_2,City_E,5.0
867,17,309900.67695988156,9955,2022-09-22,85,Rail,183.3050854709037,5263.2150940046195,Project_17,2021-05-31,2021-11-30,City_C,6,Material_867,Insulation,Supplier_6,City_E,1.0
950,89,495606.54122965643,9956,2022-09-22,57,Truck,430.3395771076525,7887.0479167078065,Project_89,2027-05-31,2027-11-30,City_B,4,Material_950,Structural,Supplier_4,City_G,1.0
508,29,270037.4610087137,9957,2022-09-22,56,Rail,477.1649941037323,8178.414140285865,Project_29,2022-05-31,2022-11-30,City_C,4,Material_508,Insulation,Supplier_4,City_G,1.0
604,26,350972.87250600185,9958,2022-09-22,37,Drone,460.0011707576227,2608.197383246378,Project_26,2022-02-28,2022-08-28,City_C,8,Material_604,Binder,Supplier_8,City_E,4.0
604,36,211495.2867043449,9959,2022-09-22,22,Truck,454.6902254859537,3597.803836125277,Project_36,2022-12-31,2023-06-30,City_C,8,Material_604,Binder,Supplier_8,City_E,4.0
876,44,232917.60883951094,9960,2022-09-22,39,Drone,164.69592381893196,2326.1055666274756,Project_44,2023-08-31,2024-02-29,City_C,1,Material_876,Binder,Supplier_1,City_E,2.0
26,41,350930.0527123332,9961,2022-09-23,69,Rail,387.77132583046716,6112.38140735199,Project_41,2023-05-31,2023-11-30,City_A,10,Material_26,Binder,Supplier_10,City_F,3.0
427,95,151789.00199570245,9962,2022-09-23,91,Drone,27.639305020296693,711.0824329185073,Project_95,2027-11-30,2028-05-30,City_D,1,Material_427,Insulation,Supplier_1,City_E,2.0
888,48,397782.0284033645,9963,23/09/2022,14,Truck,103.75280341442193,290.09526605340795,project_48,2023-12-31,2024-06-30,City_A,7,Material_888,Insulation,Supplier_7,City_G,4.0
718,62,96226.48180300942,9964,2022-09-23,74,Rail,372.2957375893929,11843.158549353464,Project_62,2025-02-28,2025-08-28,City_A,8,Material_718,Binder,Supplier_8,City_E,4.0
348,27,270037.4610087137,9965,2022-09-23,67,Drone,102.2446779625498,2965.9710258143077,Project_27,2022-03-31,2022-09-30,City_C,8,Material_348,Insulation,Supplier_8,City_E,4.0
254,62,96226.48180300942,9966,2022-09-23,55,Truck,475.8568722697674,7980.474187121965,Project_62,2025-02-28,2025-08-28,City_A,6,Material_254,Structural,Supplier_6,City_E,1.0
930,79,367135.64677576104,9967,2022-09-23,26,Truck,456.13674456993766,2183.672719318598,Project_79,2026-07-31,2027-01-31,City_D,3,Material_930,Binder,Supplier_3,City_G,5.0
582,51,435050.4278502507,9968,2022-09-23,67,Drone,235.26478762891543,3303.1120517455756,Project_51,2024-03-31,2024-09-30,City_B,6,Material_582,Insulation,Supplier_6,City_E,1.0
588,24,472658.090580287,9969,2022-09-23,59,Drone,409.39408656663034,3653.2886876077505,Project_24,2021-12-31,2022-06-30,City_B,7,Material_588,Binder,Supplier_7,City_G,4.0
362,7,90799.55375228907,9970,2022-09-23,6,Truck,334.68178406291196,883.6413425165406,Project_7,2020-07-31,2021-01-31,City_B,2,Material_362,Binder,Supplier_2,City_E,5.0
720,48,397782.0284033645,9971,2022-09-24,50,Truck,136.71914087068762,792.1078368421656,project_48,2023-12-31,2024-06-30,City_A,4,Material_720,Insulation,Supplier_4,City_G,1.0
733,54,171168.1513276329,9972,2022-09-24,76,Truck,274.50067561065686,5186.202043991159,Project_54,2024-06-30,2024-12-30,City_D,3,Material_733,Binder,Supplier_3,City_G,5.0
223,13,77522.87076632929,9973,2022-09-24,76,Rail,428.2318291862464,14215.701282046322,Project_13,2021-01-31,2021-07-31,City_D,1,Material_223,Structural,Supplier_1,City_E,2.0
220,61,53928.488449120356,9974,2022-09-24,16,Truck,30.67102856262591,161.48992947941952,Project_61,2025-01-31,2025-07-31,City_A,2,Material_220,Structural,Supplier_2,City_E,5.0
178,93,155402.0197601285,9975,2022-09-24,17,Rail,16.87205118049425,43.403951200628704,Project_93,2027-09-30,2028-03-30,City_B,6,Material_178,Structural,Supplier_6,City_E,1.0
634,38,89532.73431129847,9976,2022-09-24,37,Rail,334.4512187132255,2314.3736173146526,Project_38,2023-02-28,2023-08-28,City_C,7,Material_634,Structural,Supplier_7,City_G,4.0
294,96,476895.4850634374,9977,2022-09-24,46,Rail,306.39381286896355,6532.51772255872,Project_96,2027-12-31,2028-06-30,City_D,2,Material_294,Structural,Supplier_2,City_E,5.0
233,93,155402.0197601285,9978,2022-09-24,99,Truck,27.00665387031402,464.5000815742996,Project_93,2027-09-30,2028-03-30,City_B,8,Material_233,Insulation,Supplier_8,City_E,4.0
140,86,367159.9689487641,9979,24/09/2022,82,Truck,358.5876226958909,8039.887390101276,Project_86,2027-02-28,2027-08-28,City_A,7,Material_140,Structural,Supplier_7,City_G,4.0
138,94,227291.81472533595,9980,2022-09-24,34,Rail,56.38844414587885,861.9659536252111,Project_94,2027-10-31,2028-04-30,City_C,3,Material_138,Structural,Supplier_3,City_G,5.0
490,20,288014.4012885507,9981,2022-09-25,16,Rail,196.224305061799,2677.8490194696,Project_20,2021-08-31,2022-02-28,City_D,5,Material_490,Insulation,Supplier_5,City_F,4.0
981,14,225611.09988986986,9982,2022-09-25,92,Truck,292.5219974988655,4728.9041862373915,Project_14,2021-02-28,2021-08-28,City_B,8,Material_981,Binder,Supplier_8,City_E,4.0
376,34,301297.7535921101,9983,2022-09-25,96,Rail,93.10652037418772,1704.2243239006186,Project_34,2022-10-31,2023-04-30,City_D,1,Material_376,Binder,Supplier_1,City_E,2.0
870,34,301297.7535921101,9984,2022-09-25,22,Rail,23.849411023722478,166.16856585894996,Project_34,2022-10-31,2023-04-30,City_D,8,Material_870,Structural,Supplier_8,City_E,4.0
