transaction_id,project_id,material_id,transaction_date,quantity,transport_mode,distance_covered,CO2_emission,supplier_rating,project_budget
7496,98,730,2022-01-19,86,Truck,202.4105345846512,6656.916621920603,,
7497,57,420,2022-01-19,54,Truck,418.7575359947063,10386.89948436326,,
7498,47,436,2022-01-19,99,Truck,162.1888380352333,2283.508817862896,,
7499,17,616,2022-01-19,24,Drone,495.8113210506679,2583.9398892895592,,
7500,51,731,2022-01-19,53,Drone,452.5985389662331,3056.996697518758,,
7501,6,174,2022-01-20,1,Truck,16.339580584800014,3.160525025280295,,
7502,39,737,2022-01-20,42,Drone,,479.2983074294616,,
7503,61,520,2022-01-20,88,Truck,254.1384168094187,3458.903097496116,,
7504,78,127,2022-01-20,23,Truck,200.81126626992017,1372.966949401242,,
7505,59,62,2022-01-20,34,Rail,92.23936747042129,614.1535633771631,,
7506,29,559,2022-01-20,70,Drone,190.09789005730224,4566.732705027294,,
7507,76,413,2022-01-20,88,Drone,442.803378567276,15028.01332723546,,
7508,84,766,2022-01-20,25,Drone,115.55983554467784,652.0764342714589,,
7509,4,459,2022-01-20,72,Rail,461.50333345963367,6955.2543926606695,,
7510,45,123,2022-01-20,98,Rail,290.1088800521488,8395.701264168394,,
7511,78,693,2022-01-21,36,Truck,368.9572855718459,6502.059003886125,,
7512,13,159,2022-01-21,40,Truck,54.63476390669038,645.8882098947983,,
7513,86,706,2022-01-21,82,Truck,430.43749974425634,11350.860002882146,,
7514,19,610,2022-01-21,85,Rail,478.0849811771424,14808.66289899962,,
7515,69,489,2022-01-21,77,Drone,383.2717966189454,12701.764530556118,,
7516,5,852,2022-01-21,91,Truck,197.7387132624008,3391.290490397011,,
7517,58,422,2022-01-21,99,Rail,50.31872819330047,658.2513859678302,,
7518,70,794,2022-01-21,77,Drone,375.8686940680852,,,
7519,67,190,2022-01-21,88,Truck,362.3746600820632,15848.486440010372,,
7520,55,312,2022-01-21,89,Drone,175.88643074498188,6785.315751226702,,
7521,56,748,2022-01-22,82,Rail,3215.3927205382893,5392.7429585561895,,
7522,60,387,2022-01-22,19,Truck,,3407.257361801984,,
7523,94,917,2022-01-22,36,Drone,136.42250481358292,2341.4332480227736,,
7524,97,224,2022-01-22,34,Drone,462.8781993989968,6229.391470123155,,
7525,29,446,2022-01-22,58,Drone,342.31047758299786,4036.290307675301,,
7526,29,938,2022-01-22,29,Rail,441.3038790954057,4385.353380480319,,
7527,42,872,2022-01-22,43,Rail,410.7112923763078,5441.178997048048,,
7528,64,551,2022-01-22,29,Truck,203.73745819464656,1645.2379453296778,,
7529,77,547,2022-01-22,6,Drone,305.51031200983294,730.8085508999029,,
7530,48,736,2022-01-22,65,Drone,477.4393277865629,8112.304929538175,,
7531,44,795,2022-01-23,10,Truck,330.14972381783093,353.65026541993683,,
7532,66,102,2022-01-23,43,Truck,333.2481335473132,,,
7533,92,891,2022-01-23,29,Rail,495.2707557969211,5315.673282812871,,
7534,74,600,2022-01-23,98,Drone,306.4937080188443,3018.6257391752683,,
7535,72,375,2022-01-23,74,Truck,79.514216830386,2534.575533154668,,
7536,7,293,2022-01-23,28,Drone,333.92082410119446,3937.212073643818,,
7537,57,55,2022-01-23,86,Truck,334.19815398950857,12720.283691046472,,
7538,70,516,2022-01-23,97,Rail,70.88657945993134,1763.8653129411175,,
7539,64,938,2022-01-23,95,Rail,,915.8131148370578,,
7540,83,303,2022-01-23,50,Truck,383.12531874656366,4667.251791449672,,
7541,84,386,2022-01-24,65,Drone,16.865022060911503,379.6265855039272,,
7542,18,723,2022-01-24,67,Rail,237.5960615145952,7931.903699409143,,
7543,35,485,2022-01-24,92,Truck,278.5830852338851,11365.536911145027,,
7544,78,709,2022-01-24,13,Drone,,,,
7545,80,965,2022-01-24,78,Drone,352.57753048938724,10396.041278876412,,
7546,65,217,2022-01-24,70,Rail,388.9680904636934,8310.044253369295,,
7547,100,82,2022-01-24,38,Truck,58.90653124752328,575.9121631752319,,
7548,62,50,2022-01-24,8,Rail,344.0007463630526,421.7157415653533,,
7549,11,546,2022-01-24,35,Rail,343.6397662695064,,,
7550,18,867,2022-01-24,12,Truck,,83.88285125783457,,
7551,36,707,2022-01-25,28,Rail,,300.38654364035966,,
7552,21,471,2022-01-25,18,Drone,24.23804678573631,107.52191603557289,,
7553,99,634,2022-01-25,43,Truck,40.91965212898802,693.2148052304428,,
7554,100,17,2022-01-25,39,Drone,238.0895424736984,2502.7140613522583,,
7555,12,307,2022-01-25,56,Truck,499.9615891193735,11339.883037748416,,
7556,80,154,2022-01-25,5,Drone,363.7503994950403,354.29861228223655,,
7557,79,288,2022-01-25,80,Rail,303.51259287931146,3959.957570482554,,
7558,100,659,2022-01-25,43,Truck,343.4274893008904,2363.16703645766,,
7559,42,752,2022-01-25,73,Rail,362.8701543095256,4632.109400564835,,
7560,54,267,2022-01-25,90,Truck,238.4199547487929,8809.016016430809,,
7561,76,48,2022-01-26,16,Rail,97.09536338850567,165.4850973673158,,
7562,32,925,2022-01-26,79,Rail,375.7941175293767,14602.44981770026,,
7563,41,755,2022-01-26,16,Drone,28.226023595100624,112.949598304114,,
7564,33,383,2022-01-26,59,Rail,342.7923633241612,9273.231162540604,,
7565,75,943,2022-01-26,86,Rail,417.9808154228269,6749.261573096147,,
7566,30,28,2022-01-26,95,Drone,29.99741660826868,457.7870600776291,,
7567,51,43,2022-01-26,40,Drone,366.76194089647663,2882.1148969996857,,
7568,50,431,2022-01-26,21,Rail,154.60056613260454,1585.027692396978,,
7569,100,174,2022-01-26,86,Drone,480.4153491255828,10565.312537714592,,
7570,84,817,2022-01-26,71,Rail,,5042.251946989889,,
7571,8,114,2022-01-27,60,Drone,361.9845037579485,9426.19969920074,,
7572,89,155,2022-01-27,21,Rail,257.0649762387243,1449.3628945703438,,
7573,35,525,2022-01-27,71,Truck,414.62231992238094,9826.97344885275,,
7574,42,525,2022-01-27,88,Drone,34.63772929403471,1128.8174673902265,,
7575,30,105,2022-01-27,39,Drone,159.2988019084479,1439.487612688746,,
7576,24,493,2022-01-27,47,Truck,330.8000722896174,3655.078551221016,,
7577,41,698,2022-01-27,87,Truck,32.21617576629757,599.0485829182431,,
7578,61,73,2022-01-27,52,Rail,165.9828170294189,3321.37783052686,,
7579,82,176,2022-01-27,74,Drone,455.2715722387025,6131.214237838185,,
7580,70,225,2022-01-27,5,Rail,150.66230534584574,302.09757602443534,,
7581,22,701,2022-01-28,99,Drone,168.4533784644477,4406.473241217357,,
7582,54,248,2022-01-28,20,Rail,34.485171659063425,101.0883198430558,,
7583,76,425,2022-01-28,20,Truck,494.46486041406257,2910.193322769099,,
7584,15,966,2022-01-28,44,Truck,473.1748086836537,4002.002092186739,,
7585,89,835,2022-01-28,10,Rail,22.918805607775223,49.93469082182382,,
7586,27,694,2022-01-28,6,Drone,148.30622006284776,424.2528455526462,,
7587,92,473,2022-01-28,3,Rail,494.9934611370502,181.36720308235223,,
7588,91,838,2022-01-28,75,Rail,221.529793198976,6096.716643604743,,
7589,88,730,2022-01-28,86,Drone,463.4728292433349,11472.34687541728,,
7590,32,870,2022-01-28,24,Rail,132.3876380200387,326.0384591976074,,
7591,18,135,2022-01-29,8,Truck,2340.2584599021266,331.7995717227981,,
7592,51,202,2022-01-29,69,Rail,264.9435748371055,9139.246124220444,,
7593,49,620,2022-01-29,26,Truck,169.52498379195083,1885.1008098934328,,
7594,39,520,2022-01-29,7,Truck,394.4771944045338,796.4355722159545,,
7595,72,47,2022-01-29,76,Drone,51.67415975059198,713.6699642009778,,
7596,54,102,2022-01-29,90,Truck,13.234940222151618,581.4954813226135,,
7597,49,205,2022-01-29,39,Truck,244.28504985274668,4245.622907640429,,
7598,94,34,2022-01-29,22,Rail,496.81729662498526,5451.860013325205,,
7599,91,947,2022-01-29,44,Drone,158.96748282164802,,,
7600,8,315,2022-01-29,95,Drone,174.1935300738471,6094.961557239514,,
7601,35,259,2022-01-30,90,Drone,127.87736165431436,4874.676995122356,,
7602,13,976,2022-01-30,76,Truck,137.16036115991224,4075.8408696765214,,
7603,28,932,2022-01-30,73,Drone,128.79308029636064,3662.318127730155,,
7604,46,341,2022-01-30,3,Drone,,126.41131968734284,,
7605,88,98,2022-01-30,82,Rail,79.89756745384992,1845.7250394466416,,
7606,34,646,2022-01-30,99,Rail,357.8622342230791,15034.057622922024,,
7607,74,903,2022-01-30,10,Rail,471.9742716326424,548.9344878628626,,
7608,94,613,2022-01-30,32,Rail,498.95001087017897,6190.414705541453,,
7609,77,345,2022-01-30,82,Drone,389.7256259131164,14369.081008059142,,
7610,39,456,2022-01-30,63,Rail,261.19060332100094,2345.722940646114,,
7611,87,387,2022-01-31,33,Rail,359.0975941532988,5005.249471107239,,
7612,79,191,2022-01-31,60,Rail,,7221.3358163816065,,
7613,18,709,2022-01-31,90,Drone,496.18367425448406,15619.40133046372,,
7614,50,387,2022-01-31,74,Truck,98.96290194059844,2665.3840957826587,,
7615,19,395,2022-01-31,33,Rail,357.396086673324,5412.625542994868,,
7616,60,842,2022-01-31,26,Drone,296.3296374526198,2320.943579616255,,
7617,50,598,2022-01-31,44,Truck,389.0333744805571,5798.164386891054,,
7618,20,139,2022-01-31,16,Rail,316.32104332308097,1434.8427100417955,,
7619,7,615,2022-01-31,47,Drone,195.54762413390844,4402.96041652564,,
7620,50,906,2022-01-31,24,Drone,153.17236501988413,1504.544843422004,,
7621,28,6,2022-02-01,93,Truck,379.8350197676141,10522.361199187992,,
7622,9,687,2022-02-01,50,Truck,104.18202411079574,750.0133911983613,,
7623,95,68,2022-02-01,26,Rail,327.1738770247314,1364.8984617364354,,
7624,21,838,2022-02-01,80,Truck,211.72166282939148,5214.7803436780805,,
7625,7,351,2022-02-01,22,Rail,138.500363720638,459.8662343329669,,
7626,95,213,2022-02-01,4,Truck,486.5878068143159,870.0182326180312,,
7627,52,74,2022-02-01,84,Rail,,17056.9831727164,,
7628,2,66,2022-02-01,16,Rail,379.0289746229444,1361.6950916307733,,
7629,28,185,2022-02-01,32,Rail,499.07302086227537,5801.661013252348,,
7630,8,181,2022-02-01,67,Drone,,,,
7631,72,753,2022-02-02,22,Truck,311.2184910365976,3116.330207515928,,
7632,82,524,2022-02-02,35,Truck,22.18708299457243,245.6685028764723,,
7633,48,29,2022-02-02,84,Drone,438.78277117119416,15828.318394073962,,
7634,33,77,2022-02-02,77,Drone,157.10532619695954,6018.0652584899535,,
7635,32,189,2022-02-02,52,Drone,118.78623979829077,1338.3051708139867,,
7636,54,996,2022-02-02,76,Drone,269.20450262470564,10221.841064711172,,
7637,33,850,2022-02-02,65,Rail,204.09083884428767,1652.4058407414984,,
7638,77,176,2022-02-02,52,Drone,,3459.528826518945,,
7639,57,25,2022-02-02,97,Rail,372.1843278784417,6102.993720599077,,
7640,70,675,2022-02-02,72,Truck,206.1774076345045,6911.213299753996,,
7641,59,742,2022-02-03,1,Truck,275.2179672404046,118.31055324996213,,
7642,97,763,2022-02-03,19,Drone,403.7507913971048,2618.484016520664,,
7643,13,12,2022-02-03,59,Truck,444.8849140103858,4623.313566497604,,
7644,41,94,2022-02-03,77,Truck,70.25687196451622,580.1678140574815,,
7645,93,238,2022-02-03,38,Rail,342.3374336841878,3944.0870646673534,,
7646,77,647,2022-02-03,94,Truck,156.25135831046055,,,
7647,16,759,2022-02-03,59,Truck,61.48877272079451,848.1318862424575,,
7648,11,195,2022-02-03,44,Truck,152.47121207050444,718.1323594658727,,
7649,45,534,2022-02-03,59,Rail,342.5773948279221,7842.938335698454,,
7650,30,389,2022-02-03,47,Truck,,8074.731754671805,,
7651,21,175,2022-02-04,23,Truck,248.6550366500898,1054.359074251418,,
7652,44,161,2022-02-04,49,Drone,404.09032374335743,9385.130615679653,,
7653,53,314,2022-02-04,78,Truck,56.88386205273193,1327.749879321293,,
7654,92,987,2022-02-04,24,Rail,497.70169191834754,2385.8337297267244,,
7655,26,664,2022-02-04,81,Rail,454.433310249944,14082.810266928287,,
7656,48,587,2022-02-04,81,Drone,115.05387892283927,3886.458163592035,,
7657,51,395,2022-02-04,55,Drone,370.1716917802674,9426.084884676897,,
7658,71,547,2022-02-04,55,Rail,323.6907304835949,4678.112390490741,,
7659,29,511,2022-02-04,45,Truck,424.35733714689474,8946.584055011195,,
7660,20,868,2022-02-04,42,Rail,359.8979748379618,2693.0995637442707,,
7661,34,80,2022-02-05,51,Truck,173.91659820615314,3277.92676356856,,
7662,50,756,2022-02-05,54,Drone,221.9515329303169,2825.74923330915,,
7663,16,240,2022-02-05,53,Rail,227.45319338660207,3021.270878437994,,
7664,30,794,2022-02-05,51,Rail,356.5807483618658,4812.834508432334,,
7665,88,43,2022-02-05,87,Rail,283.67149785548634,6671.972720072244,,
7666,87,837,2022-02-05,3,Rail,412.2062241196824,459.33329035083074,,
7667,18,203,2022-02-05,96,Rail,114.6603327337412,4147.061026853697,,
7668,17,928,2022-02-05,98,Drone,143.43009519508618,2561.017728965238,,
7669,89,362,2022-02-05,66,Drone,448.7770584697407,12338.901406886742,,
7670,56,15,2022-02-05,62,Truck,406.8672753767131,6521.811945798859,,
7671,76,590,2022-02-06,55,Drone,63.619346287343866,1222.4742664436426,,
7672,84,804,2022-02-06,52,Rail,439.2022092118249,3049.6555556967883,,
7673,58,590,2022-02-06,4,Drone,163.89429942507394,161.0026096286697,,
7674,82,112,2022-02-06,22,Rail,283.1189229196196,700.8327577442843,,
7675,2,508,2022-02-06,73,Rail,158.66312776600347,3854.995291205372,,
7676,10,224,2022-02-06,58,Truck,310.6481987330083,7195.770558752941,,
7677,28,927,2022-02-06,44,Rail,149.98408373859556,2607.7515434571937,,
7678,47,702,2022-02-06,59,Drone,107.23096686112412,1850.3842775272124,,
7679,52,859,2022-02-06,77,Drone,214.48956827119068,2011.915346440505,,
7680,38,626,2022-02-06,3,Truck,212.09441492273345,283.6731420583082,,
7681,21,295,2022-02-07,32,Drone,99.87860191412948,664.4595481171588,,
7682,72,441,2022-02-07,55,Truck,4989.07372254418,9115.818170777347,,
7683,76,853,2022-02-07,99,Truck,196.91756809256552,5213.333601990124,,
7684,33,330,2022-02-07,85,Drone,472.5463983849839,9466.182781451576,,
7685,94,342,2022-02-07,52,Rail,208.0418325856572,3960.724057003001,,
7686,27,302,2022-02-07,40,Drone,278.709864448775,1845.7938815518496,,
7687,79,409,2022-02-07,11,Rail,192.5994442293353,984.5481831240684,,
7688,34,484,2022-02-07,32,Rail,355.25887103815404,5513.51201213348,,
7689,36,654,2022-02-07,42,Rail,250.6099472626468,,,
7690,69,297,2022-02-07,18,Rail,459.3953093984142,1453.556809495342,,
7691,35,963,2022-02-08,19,Drone,29.520020197145406,219.70633080427547,,
7692,21,832,2022-02-08,87,Rail,377.28894410061565,14521.36299563839,,
7693,31,938,2022-02-08,89,Drone,198.4617900072237,7693.194474631185,,
7694,8,404,2022-02-08,37,Rail,419.0690143891655,1671.6416242383411,,
7695,72,485,2022-02-08,70,Truck,484.383792684368,5443.2719173865125,,
7696,94,555,2022-02-08,13,Truck,291.00119606123184,1352.2965133304356,,
7697,34,804,2022-02-08,79,Drone,393.0904839696068,6976.463049743419,,
7698,86,716,2022-02-08,46,Rail,114.7162970655441,2143.5055546515023,,
7699,52,823,2022-02-08,90,Truck,151.30404126252432,3746.103324402189,,
7700,93,56,2022-02-08,36,Truck,,770.9524134349161,,
7701,57,371,2022-02-09,11,Drone,42.017654646928506,167.82856044740518,,
7702,68,652,2022-02-09,72,Truck,360.17780948062506,2621.498055931679,,
7703,26,345,2022-02-09,42,Rail,142.45768799356958,1363.2747393165437,,
7704,68,692,2022-02-09,8,Drone,448.3362761711633,1141.7319029196383,,
7705,17,994,2022-02-09,30,Truck,255.79271793281404,1230.4978026553665,,
7706,40,771,2022-02-09,12,Drone,,430.5802211373792,,
7707,56,874,2022-02-09,21,Truck,32.62764201118547,164.46236466715757,,
7708,6,240,2022-02-09,1,Rail,15.611859338942654,3.4673374850140903,,
7709,21,942,2022-02-09,15,Truck,,2856.623738963948,,
7710,7,843,2022-02-09,59,Drone,108.63388198338892,3002.3610059528246,,
7711,14,834,2022-02-10,86,Rail,179.8207169634844,2221.7858712669267,,
7712,15,840,2022-02-10,74,Rail,414.57460681309095,6699.716584687302,,
7713,64,890,2022-02-10,40,Rail,438.1420564407685,6159.638302427706,,
7714,51,826,2022-02-10,27,Rail,471.3381799165173,5096.292941399738,,
7715,21,576,2022-02-10,88,Truck,317.84161360844234,3847.1418809578927,,
7716,68,53,2022-02-10,31,Drone,94.02784038128316,396.1841576050777,,
7717,39,251,2022-02-10,17,Rail,65.9206492926111,344.9661390777072,,
7718,39,863,2022-02-10,84,Truck,116.20399815688948,2906.7012092383657,,
7719,10,806,2022-02-10,62,Rail,247.4883485134287,2631.1094741578577,,
7720,43,813,2022-02-10,60,Truck,261.38459831210866,4292.308670846085,,
7721,26,24,2022-02-11,66,Truck,364.1663537984893,4452.604989456096,,
7722,13,317,2022-02-11,64,Truck,186.37075346422228,,,
7723,30,591,2022-02-11,93,Drone,52.600577168182205,572.915340985803,,
7724,86,112,2022-02-11,64,Drone,368.91364116204414,7297.828266380126,,
7725,17,660,2022-02-11,87,Truck,187.66893864239736,5214.722904393624,,
7726,59,98,2022-02-11,73,Truck,326.70663217706203,6932.420704396213,,
7727,79,570,2022-02-11,14,Drone,,1478.762209965833,,
7728,18,644,2022-02-11,37,Rail,242.7536448565964,4149.076712237719,,
7729,84,348,2022-02-11,36,Rail,,602.517702401036,,
7730,81,279,2022-02-11,63,Rail,130.0702615462812,3021.272176028337,,
7731,42,142,2022-02-12,90,Rail,309.87148155119684,9167.274119730337,,
7732,19,676,2022-02-12,90,Drone,287.5247430908961,8116.238280419297,,
7733,34,436,2022-02-12,62,Drone,302.0026559194269,5021.144773617246,,
7734,76,675,2022-02-12,49,Drone,276.50938813791026,,,
7735,64,419,2022-02-12,75,Truck,444.9857662053324,11048.258196842313,,
7736,65,311,2022-02-12,40,Truck,314.7235252374892,1857.547445150204,,
7737,94,332,2022-02-12,93,Rail,232.9030540108846,5222.604112777781,,
7738,73,116,2022-02-12,17,Truck,33.46534488699556,122.51870088643958,,
7739,83,120,2022-02-12,29,Truck,235.9146026477879,1404.5356885257256,,
7740,24,955,2022-02-12,31,Truck,296.1927202143639,3418.1963120435976,,
7741,61,72,2022-02-13,85,Drone,452.5972226972088,4528.546428764366,,
7742,13,260,2022-02-13,85,Truck,55.63109139975076,633.3426398021497,,
7743,44,113,2022-02-13,34,Rail,72.23474745067927,294.3203195919237,,
7744,95,697,2022-02-13,38,Rail,20.28791924636156,263.92973086380323,,
7745,98,334,2022-02-13,15,Truck,418.5482864043848,1078.963241429845,,
7746,81,164,2022-02-13,35,Truck,167.1362136071985,2048.311391017589,,
7747,53,48,2022-02-13,95,Drone,252.7493533945573,6968.296741452297,,
7748,10,193,2022-02-13,95,Rail,,1768.362765379096,,
7749,64,655,2022-02-13,4,Drone,,328.11289059082753,,
7750,38,566,2022-02-13,98,Truck,275.67005881519816,13330.993962748003,,
7751,59,67,2022-02-14,66,Drone,490.7464309255332,4116.2306490525125,,
7752,13,146,2022-02-14,26,Drone,14.983018317728698,192.6787577987404,,
7753,68,207,2022-02-14,15,Rail,206.05612748738687,1056.4655743961312,,
7754,51,64,2022-02-14,96,Rail,268.8660758320115,6759.067810700744,,
7755,51,305,2022-02-14,60,Drone,261.74501677250754,1871.806181022016,,
7756,14,659,2022-02-14,34,Truck,73.01461855054016,293.0091543315609,,
7757,4,381,2022-02-14,66,Drone,97.55976346812336,1842.4074843670603,,
7758,19,990,2022-02-14,93,Truck,271.3004445281882,8673.678543487686,,
7759,79,915,2022-02-14,40,Rail,497.2513621798772,8289.404748778974,,
7760,8,421,2022-02-14,24,Rail,472.6940870225169,1726.308501048418,,
7761,33,956,2022-02-15,23,Drone,474.8587992940968,1694.3718939567534,,
7762,63,758,2022-02-15,69,Drone,242.3750375755053,7331.535404671079,,
7763,6,210,2022-02-15,93,Drone,469.204144603385,17770.066030584378,,
7764,36,450,2022-02-15,38,Drone,29.650987879288856,,,
7765,95,477,2022-02-15,27,Truck,497.05705121724816,4840.016825066836,,
7766,4,234,2022-02-15,95,Truck,493.5819271571359,5914.899738026311,,
7767,51,344,2022-02-15,16,Rail,346.7542761184924,2021.9826772296328,,
7768,24,922,2022-02-15,79,Truck,2442.2105694259344,4748.127721865524,,
7769,2,186,2022-02-15,17,Truck,346.474393989541,2886.2539384534207,,
7770,6,311,2022-02-15,32,Drone,258.69577369833814,1416.632962495827,,
7771,32,715,2022-02-16,86,Truck,346.2294406927867,6914.107140434656,,
7772,29,942,2022-02-16,97,Truck,,7381.78129802918,,
7773,40,121,2022-02-16,68,Rail,104.04100325477091,2258.408082462516,,
7774,2,460,2022-02-16,86,Rail,207.2997640923572,8298.852707342256,,
7775,62,883,2022-02-16,99,Rail,375.8417792582712,,,
7776,26,621,2022-02-16,21,Rail,479.2365060062836,3975.670044059596,,
7777,4,613,2022-02-16,69,Rail,167.4752039696699,5482.221723825175,,
7778,48,909,2022-02-16,87,Rail,371.1393352159944,13556.743913409346,,
7779,72,634,2022-02-16,89,Rail,86.69410889472893,2572.019229995479,,
7780,39,888,2022-02-16,47,Truck,274.7534797684551,3786.373760427496,,
7781,37,623,2022-02-17,50,Truck,483.98232718921616,9595.606506325454,,
7782,32,613,2022-02-17,81,Truck,44.88803429274904,1427.5145655572437,,
7783,48,936,2022-02-17,61,Truck,407.4273235592501,6064.264121547743,,
7784,75,208,2022-02-17,27,Drone,241.5604899877774,1691.834378168736,,
7785,86,842,2022-02-17,11,Drone,363.5427206906167,1827.8970140529475,,
7786,89,1000,2022-02-17,15,Rail,342.7106981654453,897.8473423589018,,
7787,70,569,2022-02-17,39,Rail,,627.4955653392032,,
7788,7,664,2022-02-17,74,Drone,314.8820382051672,8686.044769127322,,
7789,11,862,2022-02-17,7,Rail,499.2502290020632,893.514674976194,,
7790,71,880,2022-02-17,91,Rail,,6093.000424961974,,
7791,14,696,2022-02-18,85,Rail,447.79253932766505,18404.52823423748,,
7792,58,249,2022-02-18,88,Truck,451.7753029882256,5838.756233351484,,
7793,9,325,2022-02-18,32,Rail,4930.142196342184,4920.450838838127,,
7794,20,706,2022-02-18,23,Truck,4727.580195441165,5108.853473025642,,
7795,33,558,2022-02-18,74,Truck,130.63005396733962,2656.5798229891107,,
7796,46,957,2022-02-18,14,Drone,1800.631190180227,1104.1013250377125,,
7797,100,267,2022-02-18,99,Truck,249.7421172706327,9123.86789769148,,
7798,41,183,2022-02-18,24,Drone,228.3804566672194,1243.6445919358175,,
7799,11,247,2022-02-18,42,Truck,352.0236330339774,4876.941945920953,,
7800,66,466,2022-02-18,66,Drone,42.64416228974055,852.7460440712096,,
7801,26,90,2022-02-19,9,Rail,480.0994919513707,507.1819044905966,,
7802,25,672,2022-02-19,69,Drone,451.9381695824312,15142.956404354032,,
7803,11,824,2022-02-19,25,Drone,4963.837232736447,2890.5198179467952,,
7804,75,87,2022-02-19,33,Rail,322.2444433475006,2666.0647947756524,,
7805,13,226,2022-02-19,89,Truck,,7627.744803941191,,
7806,88,8,2022-02-19,42,Drone,144.75299354210733,,,
7807,79,781,2022-02-19,65,Rail,47.42369965171935,505.28455074728487,,
7808,4,493,2022-02-19,6,Drone,34.28502195505432,20.758395096987897,,
7809,31,967,2022-02-19,59,Truck,122.69374439164032,2926.787852700788,,
7810,33,897,2022-02-19,86,Rail,308.37148462946175,6939.158375875719,,
7811,66,844,2022-02-20,67,Rail,316.98828766075434,10048.668633458148,,
7812,51,196,2022-02-20,4,Truck,429.2066664580326,719.8043006414215,,
7813,88,442,2022-02-20,51,Drone,463.2590059803076,8707.719113458807,,
7814,20,426,2022-02-20,29,Drone,190.1189625393604,1890.2170389241544,,
7815,16,942,2022-02-20,91,Truck,155.98302591234923,4144.077537547996,,
7816,23,892,2022-02-20,60,Drone,97.4315611642373,,,
7817,5,508,2022-02-20,20,Truck,447.5507383984883,2855.2996361305527,,
7818,95,92,2022-02-20,99,Drone,475.68900003777935,13334.965817544098,,
7819,56,267,2022-02-20,76,Drone,183.8300806241202,2097.748413342234,,
7820,91,334,2022-02-20,25,Rail,315.1110748765258,2019.651148707188,,
7821,25,222,2022-02-21,91,Drone,468.9034020866508,4846.759732557628,,
7822,18,53,2022-02-21,58,Truck,450.3933497610369,4973.165906678082,,
7823,28,357,2022-02-21,54,Truck,,3759.198233987367,,
7824,56,254,2022-02-21,91,Drone,187.13974091386663,4782.517298734542,,
7825,84,601,2022-02-21,68,Rail,36.69060603640378,1117.2145045504951,,
7826,54,811,2022-02-21,35,Rail,100.33762347714784,1335.1927959046811,,
7827,26,328,2022-02-21,5,Drone,31.8881104311526,34.50909944792738,,
7828,59,588,2022-02-21,78,Rail,444.43153870138593,6942.385459685307,,
7829,10,971,2022-02-21,31,Truck,483.0294943723155,3038.098344228892,,
7830,59,127,2022-02-21,52,Rail,444.7475955913711,9266.982787414088,,
7831,74,178,2022-02-22,72,Truck,364.7317639266953,11736.538923429564,,
7832,39,850,2022-02-22,88,Truck,314.9207746039684,9435.500598909344,,
7833,2,184,2022-02-22,81,Truck,297.0240583305582,6918.179111300415,,
7834,57,50,2022-02-22,64,Drone,429.25873565238834,5317.239642366495,,
7835,98,561,2022-02-22,75,Truck,154.2935366643657,2767.7456090551977,,
7836,15,231,2022-02-22,65,Rail,25.24049406908036,298.8277376533721,,
7837,77,946,2022-02-22,28,Truck,337.4838325099335,4265.826175212736,,
7838,63,460,2022-02-22,82,Drone,292.8871609324036,2744.155334185134,,
7839,58,433,2022-02-22,8,Rail,461.46817846294925,1210.7459342610482,,
7840,61,162,2022-02-22,37,Truck,358.96438441715435,1985.1275519652709,,
7841,79,55,2022-02-23,44,Rail,354.86731058723416,2992.2911598704186,,
7842,74,900,2022-02-23,19,Truck,417.4183644699516,3386.3949383547047,,
7843,40,365,2022-02-23,12,Drone,304.9761326665038,978.8097846101808,,
7844,44,391,2022-02-23,46,Rail,292.4887301191446,,,
7845,50,83,2022-02-23,20,Rail,32.36583808563805,284.0460680084295,,
7846,35,68,2022-02-23,38,Rail,44.543305273306935,365.2755772171144,,
7847,68,28,2022-02-23,99,Truck,73.81297351682258,3224.650983853492,,
7848,93,660,2022-02-23,85,Rail,458.0897672972056,16385.59954396233,,
7849,65,461,2022-02-23,1,Truck,415.3152730597931,138.12488796526029,,
7850,4,866,2022-02-23,33,Drone,491.4656907628356,5172.35335607504,,
7851,46,308,2022-02-24,33,Truck,250.4632317628127,3798.699987195435,,
7852,95,749,2022-02-24,92,Rail,366.7601932719786,16781.99440036286,,
7853,24,449,2022-02-24,54,Truck,317.9518551236045,8353.475682146647,,
7854,55,667,2022-02-24,9,Truck,80.99113857577308,172.1852310800361,,
7855,78,977,2022-02-24,1,Drone,369.31787306809446,143.31889476154004,,
7856,8,91,2022-02-24,3,Rail,297.52615869325894,295.3381720527622,,
7857,83,312,2022-02-24,28,Drone,319.15377482788915,4425.1918511215,,
7858,73,214,2022-02-24,2,Truck,103.24386173348825,73.76086631344646,,
7859,100,701,2022-02-24,13,Rail,132.0322873137962,224.5030583972101,,
7860,1,887,2022-02-24,77,Drone,88.85381876639038,,,
7861,59,955,2022-02-25,55,Rail,337.27323285067354,,,
7862,51,48,2022-02-25,37,Drone,128.9571229445558,2116.4514932886927,,
7863,59,544,2022-02-25,90,Rail,118.62172891179137,5269.996258872463,,
7864,22,475,2022-02-25,88,Drone,132.7185879245158,1195.166414109158,,
7865,76,967,2022-02-25,3,Rail,21.027022233067363,28.96917787057353,,
7866,62,130,2022-02-25,19,Rail,423.59057937599016,3946.13446172733,,
7867,65,640,2022-02-25,90,Rail,81.81430050670623,3245.2907442287133,,
7868,59,737,2022-02-25,5,Truck,87.76893150069405,174.6658711644756,,
